DIA_TRANSPORTE,"NOMBRE_EMPRESA","LINEA","AMBA","TIPO_TRANSPORTE","JURISDICCION","PROVINCIA","MUNICIPIO",CANTIDAD,"DATO_PRELIMINAR"
2026-01-01,"MICRO OMNIBUS PRIMERA JUNTA S.A","BSAS_LINEA_324","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",8731,"NO"
2026-01-01,"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I","BSAS_LINEA_325","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",288,"NO"
2026-01-01,"LIBERTADOR SAN MARTIN SAT","BSAS_LINEA_327","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",2015,"NO"
2026-01-01,"TRANSPORTES VILLA BOSCH SAC el","BSAS_LINEA_328","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",2831,"NO"
2026-01-01,"TRANSPORTES LA PERLITA S.A. ","BSAS_LINEA_329","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",1369,"NO"
2026-01-01,"MICRO OMNIBUS GENERAL SAN MARTIN SAC","BSAS_LINEA_333A","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",393,"NO"
2026-01-01,"LIBERTADOR SAN MARTIN SAT","BSAS_LINEA_336","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",462,"NO"
2026-01-01,"TRANSPORTE AUTOMOTORES LA PLATA SA","BSAS_LINEA_338","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",8876,"NO"
2026-01-01,"EXPRESO PARQUE EL LUCERO S.A. DE TRANSPORTES","BSAS_LINEA_341","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",2131,"NO"
2026-01-01,"COMPAÑIA NOROESTE S.A.T.","BSAS_LINEA_343","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",2831,"NO"
2026-01-01,"RUTA BUS S.A.","BSAS_LINEA_350","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",2663,"NO"
2026-01-01,"TRANSPORTES AUTOMOTORES  LANUS ESTE S.A.","BSAS_LINEA_354","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",4742,"NO"
2026-01-01,"RUTA BUS S.A.","BSAS_LINEA_355","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",536,"NO"
2026-01-01,"LA NUEVA METROPOL S.A.","BSAS_LINEA_365","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",10816,"NO"
2026-01-01,"SAN VICENTE S.A. DE TRANSPORTES","BSAS_LINEA_370","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",1850,"NO"
2026-01-01,"EMPRESA CIUDAD DE SAN FERNANDO SA","BSAS_LINEA_371","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",4360,"NO"
2026-01-01,"MICRO OMNIBUS QUILMES S.A.C.I. Y F.","BSAS_LINEA_372","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",328,"NO"
2026-01-01,"GENERAL TOMAS GUIDO S.A.C.I.F.","BSAS_LINEA_373","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",1708,"NO"
2026-01-01,"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I","BSAS_LINEA_378","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",2026,"NO"
2026-01-01,"EXPRESO PARQUE EL LUCERO S.A. DE TRANSPORTES","BSAS_LINEA_379","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",291,"NO"
2026-01-01,"NUEVO IDEAL S.A.","BSAS_LINEA_382","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",1501,"NO"
2026-01-01,"TRANSPORTES SAN JUAN BAUTISTA S.A.","BSAS_LINEA_383","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",1803,"NO"
2026-01-01,"GENERAL TOMAS GUIDO S.A.C.I.F.","BSAS_LINEA_384","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",899,"NO"
2026-01-01,"SAN VICENTE S.A. DE TRANSPORTES","BSAS_LINEA_385","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",2293,"NO"
2026-01-01,"COMPAÑIA  DE TRANSPORTE VECINAL S.A.","BSAS_LINEA_386","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",57,"NO"
2026-01-01,"SAN VICENTE S.A. DE TRANSPORTES","BSAS_LINEA_388","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",695,"NO"
2026-01-01,"EMPRESA DEL OESTE SAT","BSAS_LINEA_390","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",1169,"NO"
2026-01-01,"EXPRESO PARQUE EL LUCERO S.A. DE TRANSPORTES","BSAS_LINEA_391","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",3375,"NO"
2026-01-01,"LIBERTADOR SAN MARTIN SAT","BSAS_LINEA_392","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",663,"NO"
2026-01-01,"EMPRESA MONTE GRANDE S.A. LINEA 501","BSAS_LINEA_394","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",3150,"NO"
2026-01-01,"EMPRESA LINEA 216 S.A.T.","BSAS_LINEA_395","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",1101,"NO"
2026-01-01,"EMPRESA DE TRANSPORTE DEL SUR SRL","BSAS_LINEA_404","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",3436,"NO"
2026-01-01,"MICRO OMNIBUS AVENIDA S.A.","BSAS_LINEA_405","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",2070,"NO"
2026-01-01,"TRANSPORTE AUTOMOTORES LA PLATA SA","BSAS_LINEA_406","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",3236,"NO"
2026-01-01,"MICRO OMNIBUS GENERAL SAN MARTIN SAC","BSAS_LINEA_407","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",369,"NO"
2026-01-01,"EMPRESA NUEVE DE JULIO S.A.T.","BSAS_LINEA_414","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",472,"NO"
2026-01-01,"UNION PLATENSE SRL","BSAS_LINEA_418","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",128,"NO"
2026-01-01,"TRANSPORTES LA PERLITA S.A. ","BSAS_LINEA_422","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",5590,"NO"
2026-01-01,"SAN VICENTE S.A. DE TRANSPORTES","BSAS_LINEA_435","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",953,"NO"
2026-01-01,"EXPRESO VILLA GALICIA  SAN JOSE S.A.","BSAS_LINEA_436","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",1360,"NO"
2026-01-01,"MICRO OMNIBUS GENERAL SAN MARTIN SAC","BSAS_LINEA_437","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",338,"NO"
2026-01-01,"LA PRIMERA DE GRAND BOURG S.A.","BSAS_LINEA_440","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",12437,"NO"
2026-01-01,"EMPRESA LINEA 216 S.A.T.","BSAS_LINEA_441","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",1152,"NO"
2026-01-01,"EMPRESA LINEA 216 S.A.T.","BSAS_LINEA_443","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",108,"NO"
2026-01-01,"EMPRESA DEL OESTE SAT","BSAS_LINEA_443A","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",425,"NO"
2026-01-01,"EMPRESA CIUDAD DE SAN FERNANDO SA","BSAS_LINEA_445","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",405,"NO"
2026-01-01,"EXPRESO GENERAL SARMIENTO S.A.","BSAS_LINEA_448","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",1573,"NO"
2026-01-01,"EMPRESA DE TRANSPORTES EL LITORAL S.A.","BSAS_LINEA_449","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",1030,"NO"
2026-01-01,"EMPRESA DEL OESTE SAT","BSAS_LINEA_461","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",714,"NO"
2026-01-01,"EMPRESA DEL OESTE SAT","BSAS_LINEA_462","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",446,"NO"
2026-01-01,"EMPRESA DEL OESTE SAT","BSAS_LINEA_463","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",1194,"NO"
2026-01-01,"EMPRESA DEL OESTE SAT","BSAS_LINEA_464","SI","COLECTIVO","PROVINCIAL","BUENOS AIRES","SN",832,"NO"
2026-01-01,"TRANSPORTES LA PERLITA S.A. ","BSAS_LINEA_500","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","GENERAL RODRIGUEZ",3894,"NO"
2026-01-01,"EMPRESA DE TRANSPORTES SANTA RITA  SRL","BSAS_LINEA_500B","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","BRANDSEN",341,"NO"
2026-01-01,"TRANSPORTE 11 DE JUNIO S.R.L.","BSAS_LINEA_500C","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LUJAN",334,"NO"
2026-01-01,"TRANSPORTES UNIDOS DE MERLO S.A.C.I.I.","BSAS_LINEA_500D","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","MERLO",5128,"NO"
2026-01-01,"TRANSPORTES SAN JUAN BAUTISTA S.A.","BSAS_LINEA_500H","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","FLORENCIO VARELA",532,"NO"
2026-01-01,"EMPRESA TRANSPORTE TRATADO DEL PILAR S.R.L.","BSAS_LINEA_501B","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","PILAR",1451,"NO"
2026-01-01,"EMPRESA MONTE GRANDE S.A. LINEA 501","BSAS_LINEA_501C","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","ESTEBAN ECHEVERRIA",12088,"NO"
2026-01-01,"EXPRESO EMPALME LOBOS S.R.L.","BSAS_LINEA_501D","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LOBOS",392,"NO"
2026-01-01,"MICRO OMNIBUS PRIMERA JUNTA S.A","BSAS_LINEA_501E","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","FLORENCIO VARELA",214,"NO"
2026-01-01,"TRANSPORTE 11 DE JUNIO S.R.L.","BSAS_LINEA_501F","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LUJAN",324,"NO"
2026-01-01,"TRANSPORTES LA PERLITA S.A. ","BSAS_LINEA_501G","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","MORENO",23621,"NO"
2026-01-01,"RUTA BUS S.A.","BSAS_LINEA_501H","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","EXALTACION DE LA CRUZ",197,"NO"
2026-01-01,"LA PRIMERA DE MALVINAS ARGENTINAS UTE","BSAS_LINEA_501I","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","MALVINAS ARGENTINAS",384,"NO"
2026-01-01,"UNION PLATENSE SRL","BSAS_LINEA_502_SUR","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LA PLATA",419,"NO"
2026-01-01,"TRANSPORTE 11 DE JUNIO S.R.L.","BSAS_LINEA_502B","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LUJAN",300,"NO"
2026-01-01,"TRANSPORTES SAN JUAN BAUTISTA S.A.","BSAS_LINEA_503","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","FLORENCIO VARELA",1192,"NO"
2026-01-01,"EMPRESA TRANSPORTE TRATADO DEL PILAR S.R.L.","BSAS_LINEA_503","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","PILAR",503,"NO"
2026-01-01,"MICROEXPRES S.A.","BSAS_LINEA_503_ESTE","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LA PLATA",919,"NO"
2026-01-01,"UNION TRANSITORIA COSA CIA TRANSPORTE VECINAL U.T.","BSAS_LINEA_503A","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","MERLO",3535,"NO"
2026-01-01,"SAN VICENTE S.A. DE TRANSPORTES","BSAS_LINEA_503C","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","SAN VICENTE",758,"NO"
2026-01-01,"EXPRESO LA PLATA BUENOS AIRES S.A.","BSAS_LINEA_503E","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LA PLATA",2184,"NO"
2026-01-01,"TRANSPORTE 11 DE JUNIO S.R.L.","BSAS_LINEA_503E","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LUJAN",228,"NO"
2026-01-01,"EMPRESA LINEA 216 S.A.T.","BSAS_LINEA_504A","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","MERLO",6846,"NO"
2026-01-01,"MICRO OMNIBUS PRIMERA JUNTA S.A","BSAS_LINEA_504C","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","FLORENCIO VARELA",502,"NO"
2026-01-01,"COMPAÑIA MICROOMNIBUS LA COLORADA SACI","BSAS_LINEA_505D","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","FLORENCIO VARELA",2088,"NO"
2026-01-01,"TRANSPORTES SAN JUAN BAUTISTA S.A.","BSAS_LINEA_506","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","FLORENCIO VARELA",660,"NO"
2026-01-01,"EMPRESA MONTERREY S.R.L.","BSAS_LINEA_506A","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","PILAR",798,"NO"
2026-01-01,"MICRO OMNIBUS TIGRE S.A.","BSAS_LINEA_506B","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","ESCOBAR",91,"NO"
2026-01-01,"TRANSPORTES SAN JUAN BAUTISTA S.A.","BSAS_LINEA_507","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","FLORENCIO VARELA",200,"NO"
2026-01-01,"TRANSPORTES SAN JUAN BAUTISTA S.A.","BSAS_LINEA_508","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","FLORENCIO VARELA",404,"NO"
2026-01-01,"MICRO OMNIBUS TIGRE S.A.","BSAS_LINEA_508A","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","ESCOBAR",279,"NO"
2026-01-01,"EMPRESA NUEVE DE JULIO S.A.T.","BSAS_LINEA_508C","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LA PLATA",62,"NO"
2026-01-01,"LA PRIMERA DE LA ESCONDIDA SRL","BSAS_LINEA_509","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","PILAR",668,"NO"
2026-01-01,"TRANSPORTES SAN JUAN BAUTISTA S.A.","BSAS_LINEA_509C","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","FLORENCIO VARELA",462,"NO"
2026-01-01,"EXPRESO VILLA GALICIA  SAN JOSE S.A.","BSAS_LINEA_510A","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","ALMIRANTE BROWN",499,"NO"
2026-01-01,"PILARBUS SA","BSAS_LINEA_510B","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","PILAR",1257,"NO"
2026-01-01,"RUTA BUS S.A.","BSAS_LINEA_511","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","PILAR",788,"NO"
2026-01-01,"TRANSPORTES SAN JUAN BAUTISTA S.A.","BSAS_LINEA_512","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","FLORENCIO VARELA",40,"NO"
2026-01-01,"MICRO OMNIBUS TIGRE S.A.","BSAS_LINEA_513A","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","ESCOBAR",285,"NO"
2026-01-01,"MICRO OMNIBUS AVENIDA S.A.","BSAS_LINEA_514","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","ALMIRANTE BROWN",1887,"NO"
2026-01-01,"TRANSPORTE DEL SUR S.R.L.","BSAS_LINEA_515","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","ALMIRANTE BROWN",3353,"NO"
2026-01-01,"EMPRESA J.M. EZEIZA S.R.L.","BSAS_LINEA_518","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","EZEIZA",5189,"NO"
2026-01-01,"LA CENTRAL DE ESCOBAR SA","BSAS_LINEA_520A","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","PILAR",2644,"NO"
2026-01-01,"MICRO OMNIBUS AVENIDA S.A.","BSAS_LINEA_520B","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LANUS",1469,"NO"
2026-01-01,"UNION PLATENSE SRL","BSAS_LINEA_520C","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LA PLATA",871,"NO"
2026-01-01,"CIA ANDRADE EMPRESA DE TRANSPORTE DE PASAJEROS SRL","BSAS_LINEA_523","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LANUS",634,"NO"
2026-01-01,"EMPRESA CINCO DE AGOSTO S.R.L.","BSAS_LINEA_524","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LANUS",1186,"NO"
2026-01-01,"EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L","BSAS_LINEA_531","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","GENERAL PUEYRREDON",1613,"NO"
2026-01-01,"EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L","BSAS_LINEA_532","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","GENERAL PUEYRREDON",2767,"NO"
2026-01-01,"EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L","BSAS_LINEA_533","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","GENERAL PUEYRREDON",346,"NO"
2026-01-01,"YITOS S.A.","BSAS_LINEA_541","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LOMAS DE ZAMORA",1316,"NO"
2026-01-01,"YITOS S.A.","BSAS_LINEA_543","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LOMAS DE ZAMORA",1940,"NO"
2026-01-01,"YITOS S.A.","BSAS_LINEA_544","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LOMAS DE ZAMORA",2496,"NO"
2026-01-01,"YITOS S.A.","BSAS_LINEA_549","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LOMAS DE ZAMORA",220,"NO"
2026-01-01,"YITOS S.A.","BSAS_LINEA_561","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LOMAS DE ZAMORA",393,"NO"
2026-01-01,"EMPRESA NUEVE DE JULIO S.A.T.","BSAS_LINEA_561B","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LA PLATA",105,"NO"
2026-01-01,"YITOS S.A.","BSAS_LINEA_562","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LOMAS DE ZAMORA",1211,"NO"
2026-01-01,"EXPRESO VILLA GALICIA  SAN JOSE S.A.","BSAS_LINEA_564","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LOMAS DE ZAMORA",1159,"NO"
2026-01-01,"EXPRESO VILLA NUEVA S.A.","BSAS_LINEA_580","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","QUILMES",520,"NO"
2026-01-01,"EXPRESO VILLA NUEVA S.A.","BSAS_LINEA_582","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","QUILMES",1336,"NO"
2026-01-01,"MICRO OMNIBUS PRIMERA JUNTA S.A","BSAS_LINEA_583","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","QUILMES",1659,"NO"
2026-01-01,"MICRO OMNIBUS QUILMES S.A.C.I. Y F.","BSAS_LINEA_584","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","QUILMES",488,"NO"
2026-01-01,"COMPAÑÍA DE OMNIBUS 25 DE MAYO LINEA 278","BSAS_LINEA_585","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","QUILMES",5299,"NO"
2026-01-01,"MICRO OMNIBUS QUILMES S.A.C.I. Y F.","BSAS_LINEA_603","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","BERAZATEGUI",1433,"NO"
2026-01-01,"MICRO OMNIBUS QUILMES S.A.C.I. Y F.","BSAS_LINEA_619","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","BERAZATEGUI",1163,"NO"
2026-01-01,"NUEVO IDEAL S.A.","BSAS_LINEA_620","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LA MATANZA",5513,"NO"
2026-01-01,"TRANSPORTE IDEAL SAN JUSTO S.A.","BSAS_LINEA_621","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LA MATANZA",2606,"NO"
2026-01-01,"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I","BSAS_LINEA_622","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LA MATANZA",2658,"NO"
2026-01-01,"LA CABAÑA S.A.","BSAS_LINEA_624","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LA MATANZA",1680,"NO"
2026-01-01,"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I","BSAS_LINEA_628","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LA MATANZA",115,"NO"
2026-01-01,"EMPRESA LINEA 216 S.A.T.","BSAS_LINEA_634","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","MORON",1489,"NO"
2026-01-01,"LA CABAÑA S.A.","BSAS_LINEA_635","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","MORON",1049,"NO"
2026-01-01,"COMPAÑIA ISLEÑA S.R.L.","BSAS_LINEA_670","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","GENERAL SAN MARTIN",1534,"NO"
2026-01-01,"MICRO OMNIBUS GENERAL SAN MARTIN SAC","BSAS_LINEA_707","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","SAN ISIDRO",992,"NO"
2026-01-01,"EMPRESA CIUDAD DE SAN FERNANDO SA","BSAS_LINEA_710","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","SAN FERNANDO",1694,"NO"
2026-01-01,"MICRO OMNIBUS TIGRE S.A.","BSAS_LINEA_720","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","TIGRE",5237,"NO"
2026-01-01,"MICRO OMNIBUS GENERAL PACHECO SA","BSAS_LINEA_721","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","TIGRE",3230,"NO"
2026-01-01,"UTENOR LINEA 723 UNION TRANSITORIA DE EMPRESAS","BSAS_LINEA_723","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","TIGRE",217,"NO"
2026-01-01,"LA PRIMERA DE GRAND BOURG S.A.","BSAS_LINEA_740","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","SAN MIGUEL",4259,"NO"
2026-01-01,"SARGENTO CABRAL S.A.DE TRANSPORTE","BSAS_LINEA_741","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","JOSE C. PAZ",2243,"NO"
2026-01-01,"EMPRESA DE TRANSPORTES EL LITORAL S.A.","BSAS_LINEA_749","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","JOSE C. PAZ",1868,"NO"
2026-01-01,"TRANSPORTES COLEGIALES S.A.C.I.","CABA_LINEA_ 42","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",4242,"NO"
2026-01-01,"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR","CABA_LINEA_ 44","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",4358,"NO"
2026-01-01,"NUDO S.A.","CABA_LINEA_ 50","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",5044,"NO"
2026-01-01,"TRANSPORTES LOPE DE VEGA S.A.C.I.","CABA_LINEA_ 76","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",4179,"NO"
2026-01-01,"JUAN B. JUSTO S.A.T.C.I.","CABA_LINEA_04","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",3815,"NO"
2026-01-01,"TRANSP. SGTO. CABRAL","CABA_LINEA_102","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",3162,"NO"
2026-01-01,"COLECTIVEROS UNIDOS S.A.","CABA_LINEA_106","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",4865,"NO"
2026-01-01,"NUDO S.A.","CABA_LINEA_107","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",4033,"NO"
2026-01-01,"EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A","CABA_LINEA_108","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",2556,"NO"
2026-01-01,"TRANSPORTE NUEVE DE JULIO SAC.","CABA_LINEA_109","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",3567,"NO"
2026-01-01,"TRANSPORTES AUTOMOTORES RIACHUELO S.A.","CABA_LINEA_115","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",2668,"NO"
2026-01-01,"MICROOMNIBUS BARRANCAS DE BELGRANO S.A.","CABA_LINEA_118","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",4578,"NO"
2026-01-01,"TRANSPORTES AUTOMOTORES CALLAO S.A.","CABA_LINEA_12","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",9528,"NO"
2026-01-01,"NUEVOS RUMBOS S.A.T.A.C.I.F.I.","CABA_LINEA_132","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",9496,"NO"
2026-01-01,"M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR","CABA_LINEA_151","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",4189,"NO"
2026-01-01,"GENERAL TOMAS GUIDO S.A.C.I.F.","CABA_LINEA_25","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",1162,"NO"
2026-01-01,"17 DE AGOSTO S.A.","CABA_LINEA_26","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",5571,"NO"
2026-01-01,"JUAN B. JUSTO S.A.T.C.I.","CABA_LINEA_34","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",9399,"NO"
2026-01-01,"TRANSPORTES SANTA FE S.A.C.I.","CABA_LINEA_39","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",9056,"NO"
2026-01-01,"LINEA DE MICROOMNIBUS 47 S.A.T.C.F.I.","CABA_LINEA_47","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",1653,"NO"
2026-01-01,"LA CENTRAL DE VICENTE LOPEZ S.A.","CABA_LINEA_61","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",449,"NO"
2026-01-01,"LA CENTRAL DE VICENTE LOPEZ S.A.","CABA_LINEA_62","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",427,"NO"
2026-01-01,"VUELTA DE ROCHA S.A.T.C.I.","CABA_LINEA_64","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",5272,"NO"
2026-01-01,"LA NUEVA METROPOL S.A.","CABA_LINEA_65","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",4286,"NO"
2026-01-01,"TRANSPORTES SESENTA Y OCHO S.R.L.","CABA_LINEA_68","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",7668,"NO"
2026-01-01,"TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.","CABA_LINEA_7","SI","COLECTIVO","C.A.B.A","C.A.B.A","SD",1947,"NO"
